field_id,source_table,Structured_comment_name,Package_item,Title_advsearch,Help_Text,Requirement,Expected_value,Value_syntax,Occurrence,Position,Position_advsearch,Section,Visible,searchable,searchable_any,Exportable,API_reachable,filled,Comment,last_change
1027,met_antibiogram,CRO_res,CRO_res,CRO_res,CRO_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,CRO_res,2017-10-18 13:37:04
1028,met_antibiogram,DA_res,DA_res,DA_res,DA_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,DA_res,2017-10-18 13:37:04
1029,met_antibiogram,FOS_res,FOS_res,FOS_res,FOS_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,FOS_res,2017-10-18 13:37:04
1030,met_antibiogram,MXF_res,MXF_res,MXF_res,MXF_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,MXF_res,2017-10-18 13:37:04
1031,met_antibiogram,LZD_res,LZD_res,LZD_res,LZD_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,LZD_res,2017-10-18 13:37:04
1032,met_antibiogram,NS_res,NS_res,NS_res,NS_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,NS_res,2017-10-18 13:37:04
1033,met_antibiogram,QD_res,QD_res,QD_res,QD_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,QD_res,2017-10-18 13:37:04
1034,met_antibiogram,TEC_res,TEC_res,TEC_res,TEC_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,TEC_res,2017-10-18 13:37:04
1035,met_antibiogram,TZP_res,TZP_res,TZP_res,TZP_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,TZP_res,2017-10-18 13:37:04
1036,met_antibiogram,TIC_antibiogram,Ticarcillin,Ticarcillin,75 µg (disc),1,value,{float},1,8.0,8.0,morphology_physiology,1,1,0,1.0,1.0,1.0,TIC_antibiogram,2017-10-18 13:37:04
1037,met_antibiogram,MEZ_antibiogram,Mezlocillin,Mezlocillin,30 µg (disc),1,value,{float},1,9.0,9.0,morphology_physiology,1,1,0,1.0,1.0,1.0,MEZ_antibiogram,2017-10-18 13:37:04
1038,met_antibiogram,KF_antibiogram,Cefalotin,Cefalotin,30 µg (disc),1,value,{float},1,10.0,10.0,morphology_physiology,1,1,0,1.0,1.0,1.0,KF_antibiogram,2017-10-18 13:37:04
1039,met_antibiogram,KZ_antibiogram,Cefazolin,Cefazolin,30 µg (disc),1,value,{float},1,11.0,11.0,morphology_physiology,1,1,0,1.0,1.0,1.0,KZ_antibiogram,2017-10-18 13:37:04
1040,met_antibiogram,CTX_antibiogram,Cefotaxime,Cefotaxime,30 µg (disc),1,value,{float},1,12.0,12.0,morphology_physiology,1,1,0,1.0,1.0,1.0,CTX_antibiogram,2017-10-18 13:37:04
1041,met_antibiogram,ATM_antibiogram,Aztreonam,Aztreonam,30 µg (disc),1,value,{float},1,13.0,13.0,morphology_physiology,1,1,0,1.0,1.0,1.0,ATM_antibiogram,2017-10-18 13:37:04
1042,met_antibiogram,IPM_antibiogram,Imipenem,Imipenem,10 µg (disc),1,value,{float},1,14.0,14.0,morphology_physiology,1,1,0,1.0,1.0,1.0,IPM_antibiogram,2017-10-18 13:37:04
1043,met_antibiogram,TE_antibiogram,Tetracycline,Tetracycline,30 µg (disc),1,value,{float},1,15.0,15.0,morphology_physiology,1,1,0,1.0,1.0,1.0,TE_antibiogram,2017-10-18 13:37:04
1044,met_antibiogram,C_antibiogram,Chloramphenicol,Chloramphenicol,30 µg (disc),1,value,{float},1,16.0,16.0,morphology_physiology,1,1,0,1.0,1.0,1.0,C_antibiogram,2017-10-18 13:37:04
1045,met_antibiogram,CN_antibiogram,Gentamycin,Gentamycin,10 µg (disc),1,value,{float},1,17.0,17.0,morphology_physiology,1,1,0,1.0,1.0,1.0,CN_antibiogram,2017-10-18 13:37:04
1046,met_antibiogram,AK_antibiogram,Amikacin,Amikacin,30 µg (disc),1,value,{float},1,18.0,18.0,morphology_physiology,1,1,0,1.0,1.0,1.0,AK_antibiogram,2017-10-18 13:37:04
1047,met_antibiogram,VA_antibiogram,Vancomycin,Vancomycin,30 µg (disc),1,value,{float},1,19.0,19.0,morphology_physiology,1,1,0,1.0,1.0,1.0,VA_antibiogram,2017-10-18 13:37:04
1048,met_antibiogram,E_antibiogram,Erythromycin,Erythromycin,15 µg (disc),1,value,{float},1,20.0,20.0,morphology_physiology,1,1,0,1.0,1.0,1.0,E_antibiogram,2017-10-18 13:37:04
1049,met_antibiogram,MY_antibiogram,Lincomycin,Lincomycin,15 µg (disc),1,value,{float},1,21.0,21.0,morphology_physiology,1,1,0,1.0,1.0,1.0,MY_antibiogram,2017-10-18 13:37:04
1050,met_antibiogram,OFX_antibiogram,Ofloxacin,Ofloxacin,5 µg (disc),1,value,{float},1,22.0,22.0,morphology_physiology,1,1,0,1.0,1.0,1.0,OFX_antibiogram,2017-10-18 13:37:04
1051,met_antibiogram,NOR_antibiogram,Norfloxacin,Norfloxacin,10 µg (disc),1,value,{float},1,23.0,23.0,morphology_physiology,1,1,0,1.0,1.0,1.0,NOR_antibiogram,2017-10-18 13:37:04
1052,met_antibiogram,CT_antibiogram,Colistin,Colistin,10 µg (disc),1,value,{float},1,24.0,24.0,morphology_physiology,1,1,0,1.0,1.0,1.0,CT_antibiogram,2017-10-18 13:37:04
1053,met_antibiogram,PIP_antibiogram,Pipemidic acid,Pipemidic acid,20 µg (disc),1,value,{float},1,25.0,25.0,morphology_physiology,1,1,0,1.0,1.0,1.0,PIP_antibiogram,2017-10-18 13:37:04
1054,met_antibiogram,F_antibiogram,Nitrofurantoin,Nitrofurantoin,100 µg (disc),1,value,{float},1,26.0,26.0,morphology_physiology,1,1,0,1.0,1.0,1.0,F_antibiogram,2017-10-18 13:37:04
1055,met_antibiogram,B_antibiogram,Bacitracin,Bacitracin,10 Unit,1,value,{float},1,27.0,27.0,morphology_physiology,1,1,0,1.0,1.0,1.0,B_antibiogram,2017-10-18 13:37:04
1056,met_antibiogram,PB_antibiogram,Polymyxin B,Polymyxin B,300 Unit,1,value,{float},1,28.0,28.0,morphology_physiology,1,1,0,1.0,1.0,1.0,PB_antibiogram,2017-10-18 13:37:04
1057,met_antibiogram,K_antibiogram,Kanamycin,Kanamycin,30 µg (disc),1,value,{float},1,29.0,29.0,morphology_physiology,1,1,0,1.0,1.0,1.0,K_antibiogram,2017-10-18 13:37:04
1058,met_antibiogram,N_antibiogram,Neomycin,Neomycin,30 µg (disc),1,value,{float},1,30.0,30.0,morphology_physiology,1,1,0,1.0,1.0,1.0,N_antibiogram,2017-10-18 13:37:04
1059,met_antibiogram,DO_antibiogram,Doxycycline,Doxycycline,30 µg (disc),1,value,{float},1,31.0,31.0,morphology_physiology,1,1,0,1.0,1.0,1.0,DO_antibiogram,2017-10-18 13:37:04
1060,met_antibiogram,CRO_antibiogram,Ceftriaxone,Ceftriaxone,30 µg (disc),1,value,{float},1,32.0,32.0,morphology_physiology,1,1,0,1.0,1.0,1.0,CRO_antibiogram,2017-10-18 13:37:04
1061,met_antibiogram,DA_antibiogram,Clindamycin,Clindamycin,10 µg (disc),1,value,{float},1,33.0,33.0,morphology_physiology,1,1,0,1.0,1.0,1.0,DA_antibiogram,2017-10-18 13:37:04
1062,met_antibiogram,FOS_antibiogram,Fosfomycin,Fosfomycin,50 µg (disc),1,value,{float},1,34.0,34.0,morphology_physiology,1,1,0,1.0,1.0,1.0,FOS_antibiogram,2017-10-18 13:37:04
1063,met_antibiogram,MXF_antibiogram,Moxifloxacin,Moxifloxacin,5 µg (disc),1,value,{float},1,35.0,35.0,morphology_physiology,1,1,0,1.0,1.0,1.0,MXF_antibiogram,2017-10-18 13:37:04
1064,met_antibiogram,LZD_antibiogram,Linezolid,Linezolid,10 µg (disc),1,value,{float},1,36.0,36.0,morphology_physiology,1,1,0,1.0,1.0,1.0,LZD_antibiogram,2017-10-18 13:37:04
1065,met_antibiogram,NS_antibiogram,Nystatin,Nystatin,100 Unit,1,value,{float},1,37.0,37.0,morphology_physiology,1,1,0,1.0,1.0,1.0,NS_antibiogram,2017-10-18 13:37:04
1066,met_antibiogram,QD_antibiogram,Quinupristin/Dalfopristin,Quinupristin/Dalfopristin,15 µg (disc),1,value,{float},1,38.0,38.0,morphology_physiology,1,1,0,1.0,1.0,1.0,QD_antibiogram,2017-10-18 13:37:04
1067,met_antibiogram,TEC_antibiogram,Teicoplanin,Teicoplanin,30 µg (disc),1,value,{float},1,39.0,39.0,morphology_physiology,1,1,0,1.0,1.0,1.0,TEC_antibiogram,2017-10-18 13:37:04
1068,met_antibiogram,TZP_antibiogram,Piperacillin/Tazobactam,Piperacillin/Tazobactam,30/10 µg (disc),1,value,{float},1,40.0,40.0,morphology_physiology,1,1,0,1.0,1.0,1.0,TZP_antibiogram,2017-10-18 13:37:04
1069,met_antibiogram,TIC_rgStart,TIC_rgStart,TIC_rgStart,TIC_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,TIC_rgStart,2017-10-18 13:37:04
1070,met_antibiogram,TIC_rgEnd,TIC_rgEnd,TIC_rgEnd,TIC_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,TIC_rgEnd,2017-10-18 13:37:04
1071,met_antibiogram,MEZ_rgStart,MEZ_rgStart,MEZ_rgStart,MEZ_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,MEZ_rgStart,2017-10-18 13:37:04
1072,met_antibiogram,MEZ_rgEnd,MEZ_rgEnd,MEZ_rgEnd,MEZ_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,MEZ_rgEnd,2017-10-18 13:37:04
1073,met_antibiogram,KF_rgStart,KF_rgStart,KF_rgStart,KF_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,KF_rgStart,2017-10-18 13:37:04
1074,met_antibiogram,KF_rgEnd,KF_rgEnd,KF_rgEnd,KF_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,KF_rgEnd,2017-10-18 13:37:04
1075,met_antibiogram,KZ_rgStart,KZ_rgStart,KZ_rgStart,KZ_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,KZ_rgStart,2017-10-18 13:37:04
1076,met_antibiogram,KZ_rgEnd,KZ_rgEnd,KZ_rgEnd,KZ_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,KZ_rgEnd,2017-10-18 13:37:04
1077,met_antibiogram,CTX_rgStart,CTX_rgStart,CTX_rgStart,CTX_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,CTX_rgStart,2017-10-18 13:37:04
1078,met_antibiogram,CTX_rgEnd,CTX_rgEnd,CTX_rgEnd,CTX_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,CTX_rgEnd,2017-10-18 13:37:04
1079,met_antibiogram,ATM_rgStart,ATM_rgStart,ATM_rgStart,ATM_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,ATM_rgStart,2017-10-18 13:37:04
1080,met_antibiogram,ATM_rgEnd,ATM_rgEnd,ATM_rgEnd,ATM_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,ATM_rgEnd,2017-10-18 13:37:04
1081,met_antibiogram,IPM_rgStart,IPM_rgStart,IPM_rgStart,IPM_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,IPM_rgStart,2017-10-18 13:37:04
1082,met_antibiogram,IPM_rgEnd,IPM_rgEnd,IPM_rgEnd,IPM_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,IPM_rgEnd,2017-10-18 13:37:04
1083,met_antibiogram,TE_rgStart,TE_rgStart,TE_rgStart,TE_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,TE_rgStart,2017-10-18 13:37:04
1084,met_antibiogram,TE_rgEnd,TE_rgEnd,TE_rgEnd,TE_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,TE_rgEnd,2017-10-18 13:37:04
1085,met_antibiogram,C_rgStart,C_rgStart,C_rgStart,C_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,C_rgStart,2017-10-18 13:37:04
1086,met_antibiogram,C_rgEnd,C_rgEnd,C_rgEnd,C_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,C_rgEnd,2017-10-18 13:37:04
1087,met_antibiogram,CN_rgStart,CN_rgStart,CN_rgStart,CN_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,CN_rgStart,2017-10-18 13:37:04
1088,met_antibiogram,CN_rgEnd,CN_rgEnd,CN_rgEnd,CN_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,CN_rgEnd,2017-10-18 13:37:04
1089,met_antibiogram,AK_rgStart,AK_rgStart,AK_rgStart,AK_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,AK_rgStart,2017-10-18 13:37:04
1090,met_antibiogram,AK_rgEnd,AK_rgEnd,AK_rgEnd,AK_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,AK_rgEnd,2017-10-18 13:37:04
1091,met_antibiogram,VA_rgStart,VA_rgStart,VA_rgStart,VA_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,VA_rgStart,2017-10-18 13:37:04
1092,met_antibiogram,VA_rgEnd,VA_rgEnd,VA_rgEnd,VA_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,VA_rgEnd,2017-10-18 13:37:04
1093,met_antibiogram,E_rgStart,E_rgStart,E_rgStart,E_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,E_rgStart,2017-10-18 13:37:04
1094,met_antibiogram,E_rgEnd,E_rgEnd,E_rgEnd,E_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,E_rgEnd,2017-10-18 13:37:04
1095,met_antibiogram,MY_rgStart,MY_rgStart,MY_rgStart,MY_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,MY_rgStart,2017-10-18 13:37:04
1096,met_antibiogram,MY_rgEnd,MY_rgEnd,MY_rgEnd,MY_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,MY_rgEnd,2017-10-18 13:37:04
1097,met_antibiogram,OFX_rgStart,OFX_rgStart,OFX_rgStart,OFX_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,OFX_rgStart,2017-10-18 13:37:04
1098,met_antibiogram,OFX_rgEnd,OFX_rgEnd,OFX_rgEnd,OFX_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,OFX_rgEnd,2017-10-18 13:37:04
1099,met_antibiogram,NOR_rgStart,NOR_rgStart,NOR_rgStart,NOR_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,NOR_rgStart,2017-10-18 13:37:04
1100,met_antibiogram,NOR_rgEnd,NOR_rgEnd,NOR_rgEnd,NOR_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,NOR_rgEnd,2017-10-18 13:37:04
1101,met_antibiogram,CT_rgStart,CT_rgStart,CT_rgStart,CT_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,CT_rgStart,2017-10-18 13:37:04
1102,met_antibiogram,CT_rgEnd,CT_rgEnd,CT_rgEnd,CT_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,CT_rgEnd,2017-10-18 13:37:04
1103,met_antibiogram,PIP_rgStart,PIP_rgStart,PIP_rgStart,PIP_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,PIP_rgStart,2017-10-18 13:37:04
1104,met_antibiogram,PIP_rgEnd,PIP_rgEnd,PIP_rgEnd,PIP_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,PIP_rgEnd,2017-10-18 13:37:04
1105,met_antibiogram,F_rgStart,F_rgStart,F_rgStart,F_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,F_rgStart,2017-10-18 13:37:04
1106,met_antibiogram,F_rgEnd,F_rgEnd,F_rgEnd,F_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,F_rgEnd,2017-10-18 13:37:04
1107,met_antibiogram,B_rgStart,B_rgStart,B_rgStart,B_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,B_rgStart,2017-10-18 13:37:04
1108,met_antibiogram,B_rgEnd,B_rgEnd,B_rgEnd,B_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,B_rgEnd,2017-10-18 13:37:04
1109,met_antibiogram,PB_rgStart,PB_rgStart,PB_rgStart,PB_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,PB_rgStart,2017-10-18 13:37:04
1110,met_antibiogram,PB_rgEnd,PB_rgEnd,PB_rgEnd,PB_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,PB_rgEnd,2017-10-18 13:37:04
1111,met_antibiogram,K_rgStart,K_rgStart,K_rgStart,K_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,K_rgStart,2017-10-18 13:37:04
1112,met_antibiogram,K_rgEnd,K_rgEnd,K_rgEnd,K_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,K_rgEnd,2017-10-18 13:37:04
1113,met_antibiogram,N_rgStart,N_rgStart,N_rgStart,N_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,N_rgStart,2017-10-18 13:37:04
1114,met_antibiogram,N_rgEnd,N_rgEnd,N_rgEnd,N_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,N_rgEnd,2017-10-18 13:37:04
1115,met_antibiogram,DO_rgStart,DO_rgStart,DO_rgStart,DO_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,DO_rgStart,2017-10-18 13:37:04
1116,met_antibiogram,DO_rgEnd,DO_rgEnd,DO_rgEnd,DO_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,DO_rgEnd,2017-10-18 13:37:04
1117,met_antibiogram,CRO_rgStart,CRO_rgStart,CRO_rgStart,CRO_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,CRO_rgStart,2017-10-18 13:37:04
1118,met_antibiogram,CRO_rgEnd,CRO_rgEnd,CRO_rgEnd,CRO_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,CRO_rgEnd,2017-10-18 13:37:04
1119,met_antibiogram,DA_rgStart,DA_rgStart,DA_rgStart,DA_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,DA_rgStart,2017-10-18 13:37:04
1120,met_antibiogram,DA_rgEnd,DA_rgEnd,DA_rgEnd,DA_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,DA_rgEnd,2017-10-18 13:37:04
1121,met_antibiogram,FOS_rgStart,FOS_rgStart,FOS_rgStart,FOS_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,FOS_rgStart,2017-10-18 13:37:04
1122,met_antibiogram,FOS_rgEnd,FOS_rgEnd,FOS_rgEnd,FOS_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,FOS_rgEnd,2017-10-18 13:37:04
1123,met_antibiogram,MXF_rgStart,MXF_rgStart,MXF_rgStart,MXF_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,MXF_rgStart,2017-10-18 13:37:04
1124,met_antibiogram,MXF_rgEnd,MXF_rgEnd,MXF_rgEnd,MXF_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,MXF_rgEnd,2017-10-18 13:37:04
1125,met_antibiogram,LZD_rgStart,LZD_rgStart,LZD_rgStart,LZD_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,LZD_rgStart,2017-10-18 13:37:04
1126,met_antibiogram,LZD_rgEnd,LZD_rgEnd,LZD_rgEnd,LZD_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,LZD_rgEnd,2017-10-18 13:37:04
1127,met_antibiogram,NS_rgStart,NS_rgStart,NS_rgStart,NS_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,NS_rgStart,2017-10-18 13:37:04
1128,met_antibiogram,NS_rgEnd,NS_rgEnd,NS_rgEnd,NS_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,NS_rgEnd,2017-10-18 13:37:04
1129,met_antibiogram,QD_rgStart,QD_rgStart,QD_rgStart,QD_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,QD_rgStart,2017-10-18 13:37:04
1130,met_antibiogram,QD_rgEnd,QD_rgEnd,QD_rgEnd,QD_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,QD_rgEnd,2017-10-18 13:37:04
1131,met_antibiogram,TEC_rgStart,TEC_rgStart,TEC_rgStart,TEC_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,TEC_rgStart,2017-10-18 13:37:04
1132,met_antibiogram,TEC_rgEnd,TEC_rgEnd,TEC_rgEnd,TEC_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,TEC_rgEnd,2017-10-18 13:37:04
1133,met_antibiogram,TZP_rgStart,TZP_rgStart,TZP_rgStart,TZP_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,TZP_rgStart,2017-10-18 13:37:04
1134,met_antibiogram,TZP_rgEnd,TZP_rgEnd,TZP_rgEnd,TZP_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,TZP_rgEnd,2017-10-18 13:37:04
1135,met_antibiogram,Medium_antibiogram,Medium,Medium,Medium used for cultivation,1,medium name,{text},1,1.0,1.0,morphology_physiology,1,0,0,1.0,1.0,1.0,Medium_antibiogram,2017-10-18 13:37:04
1136,met_antibiogram,Inc_temp_antibiogram,Incubation temperature [°C],Incubation temperature [°C],Incubation temperature in °C,1,temperature value,{integer},1,2.0,2.0,morphology_physiology,1,0,0,1.0,1.0,1.0,Inc_temp_antibiogram,2017-10-18 13:37:04
1137,met_antibiogram,Inc_time_antibiogram,Incubation time [d],Incubation time [d],Incubation time in days,1,incubation time in days,{integer},1,3.0,3.0,morphology_physiology,1,0,0,1.0,1.0,1.0,Inc_time_antibiogram,2017-10-18 13:37:04
1138,met_antibiogram,Inc_ox_antibiogram,Oxygen condition,Oxygen condition,"e.g. aerobic, anaerobic",1,text,{text},1,4.0,4.0,morphology_physiology,1,0,0,1.0,1.0,1.0,Inc_ox_antibiogram,2017-10-18 13:37:04
1139,met_antibiogram,manual_annotation,Manually annotated,Manually annotated,Is set true if manual annotation/curation has been conducted for a reference,x,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,1.0,1.0,,2017-10-18 13:37:04
