ID_met_antibiotica,metabolite_antib,is_antibiotic,ab_sensitive,ab_sensitivity_conc,ab_sensitivity_unit,ab_intermediate_unit,ab_resistant,ab_intermediate_conc,ab_resistance_unit,chebi_ID
20636,Hygromycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",24753
20637,Amikacin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",2637
20638,Chloramphenicol,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17698
20639,Erythromycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",48923
20640,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
20641,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6104
20642,Penicillin,1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",17334
20643,"Polymyxin B",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",8309
20644,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17076
20645,Tetracycline,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",27902
20646,Vancomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28001
20647,Amikacin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",2637
20648,Chloramphenicol,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17698
20649,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
20650,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6104
20651,"Nalidixic acid",1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",100147
20652,Penicillin,1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",17334
20653,"Polymyxin B",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",8309
20654,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17076
20655,Tetracycline,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",27902
20656,Trimethoprim,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",45924
20657,Sulfamethoxazole,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",9332
20658,"Guanidinium chloride",1,NULL,NULL,NULL,NULL,1,NULL,NULL,32735
20659,Lincomycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,6472
20660,"Nalidixic acid",1,NULL,NULL,NULL,NULL,1,NULL,NULL,100147
20661,"Rifamycin SV",1,NULL,NULL,NULL,NULL,1,NULL,NULL,29673
20662,"Sodium butyrate",1,NULL,NULL,NULL,NULL,1,NULL,NULL,64103
20663,"Tetrazolium blue",1,NULL,NULL,NULL,NULL,1,NULL,NULL,75198
20664,"Tetrazolium violet",1,NULL,NULL,NULL,NULL,1,NULL,NULL,75193
20665,Trimethoprim,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",45924
20666,Sulfamethoxazole,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",9332
20667,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",18208
20668,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28971
20669,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6104
20670,"Nalidixic acid",1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",100147
20671,Penicillin,1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",17334
20672,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17076
20673,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28971
20674,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
20675,"Nalidixic acid",1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",100147
20676,Penicillin,1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",17334
20677,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17076
20678,Neomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",7507
20679,Chloramphenicol,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17698
20680,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17076
20681,Trimethoprim,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",45924
20682,Sulfamethoxazole,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",9332
20683,Doxycycline,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",50845
20684,Tetracycline,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",27902
20685,"Polymyxin B",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",8309
20686,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6104
20687,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
20688,Ceftriaxone,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",29007
20689,Vancomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28001
20690,Lincomycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6472
20691,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,28971
20692,Erythromycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,48923
20693,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17076
20694,Clindamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",3745
20695,Erythromycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",48923
20696,Norfloxacin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",100246
20697,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17076
20698,Co-Trimoxazole,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",3770
20699,Vancomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28001
20700,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28971
20701,Lincomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6472
20702,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",18208
20703,Cephalotin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",124991
20704,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",28971
20705,Cephalotin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",124991
20706,Lincomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6472
20707,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",18208
20708,Oleandomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",16869
20709,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",18208
20710,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28971
20711,Lincomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6472
20712,"Polymyxin B",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",8309
20713,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17076
20714,"Potassium tellurite",1,NULL,NULL,NULL,NULL,1,NULL,NULL,75248
20715,"Sodium bromate",1,NULL,NULL,NULL,NULL,1,NULL,NULL,75229
20716,"Sodium chloride",1,NULL,NULL,NULL,NULL,1,NULL,NULL,26710
20717,Amikacin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,2637
20718,Cephalothin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,3542
20719,Chlortetracyclin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,27644
20720,Carbenicillin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,3393
20721,Spiramycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,85260
20722,Tetracycline,1,NULL,NULL,NULL,NULL,1,NULL,NULL,27902
20723,Tobramycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,28864
20724,Imipenem,1,NULL,NULL,NULL,NULL,1,NULL,NULL,471744
20725,Tobramycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,28864
20726,Tetracycline,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",27902
20727,Vancomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28001
20728,Lincomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6472
20729,Acetylspiramycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",31168
20730,Clindamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",3745
20731,Penicillin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17334
20732,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
20733,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6104
20734,Neomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",7507
20735,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",18208
20736,"Polymyxin B",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",8309
20737,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17076
20738,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28971
20739,Tetracycline,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",27902
20740,"Nalidixic acid",1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",100147
20741,Ofloxacin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",7731
20742,Tobramycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28864
20743,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
20744,Lincomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6472
20745,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17076
20746,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",18208
20747,Chloramphenicol,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17698
20748,Erythromycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",48923
20749,Tetracycline,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",27902
20750,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",18208
20751,Chloramphenicol,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17698
20752,Erythromycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",48923
20753,Tetracycline,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",27902
20754,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",18208
20755,Chloramphenicol,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17698
20756,Erythromycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",48923
20757,Tetracycline,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",27902
20758,Rifampicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28077
20759,Nitrofurantoin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",71415
20760,Trimethoprim,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",45924
20761,Erythromycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",48923
20762,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",18208
20763,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28971
20764,Chloramphenicol,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17698
20765,Neomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",7507
20766,Norfloxacin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",100246
20767,Ciprofloxacin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",100241
20768,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17076
20769,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6104
20770,Tetracycline,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",27902
20771,Vancomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28001
20772,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
20773,"Nalidixic acid",1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",100147
20774,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,28971
20775,Vancomycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,28001
20776,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
20777,Tetracycline,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27902
20778,Rifampicin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,28077
20779,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28971
20780,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
20781,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6104
20782,Neomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",7507
20783,Novobiocin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28368
20784,"Polymyxin B",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",8309
20785,Tetracycline,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",27902
20786,Bacitracin,1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",28669
20787,Chloramphenicol,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17698
20788,Erythromycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",48923
20789,"Nalidixic acid",1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",100147
20790,Neomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",7507
20791,Penicillin,1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",17334
20792,Rifampicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28077
20793,Norfloxacin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",100246
20794,Neomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",7507
20795,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28971
20796,Erythromycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",48923
20797,Chloramphenicol,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17698
20798,Vancomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28001
20799,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
20800,Ciprofloxacin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",100241
20801,Penicillin,1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",17334
20802,Novobiocin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28368
20803,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17076
20804,Vancomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28001
20805,Clindamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",3745
20806,Cephalexin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",3534
20807,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
20808,Neomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",7507
20809,Oxacillin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,7809
20810,Furazolidone,1,NULL,NULL,NULL,NULL,1,NULL,NULL,5195
20811,Clindamycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,3745
20812,"Rifamycin SV",1,NULL,NULL,NULL,NULL,1,NULL,NULL,29673
20813,Troleandomycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,45735
20814,Lincomycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,6472
20815,Vancomycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,28001
20816,Aztreonam,1,NULL,NULL,NULL,NULL,1,NULL,NULL,161680
20817,Cephalotin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",124991
20818,Penicillin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17334
20819,Oxacillin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",7809
20820,Piperacillin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",8232
20821,Cefradine,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",3547
20822,Amikacin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",2637
20823,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
20824,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6104
20825,Tetracycline,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",27902
20826,Neomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",7507
20827,Doxycycline,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",50845
20828,Vancomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28001
20829,"Polymyxin B",1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",8309
20830,Minocycline,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",50694
20831,Clindamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",3745
20832,Amikacin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",2637
20833,Cefuroxime,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",3515
20834,Novobiocin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28368
20835,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17076
20836,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,17833
20837,Ciprofloxacin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,100241
20838,Colistin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,37943
20839,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28971
20840,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
20841,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6104
20842,Neomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",7507
20843,"Polymyxin B",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",8309
20844,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17076
20845,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28971
20846,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
20847,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6104
20848,Neomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",7507
20849,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",18208
20850,"Polymyxin B",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",8309
20851,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17076
20852,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28971
20853,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",18208
20854,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,NULL,18208
20855,Vancomycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,28001
20856,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,28971
20857,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,17833
20858,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,6104
20859,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,17076
20860,Neomycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,7507
20861,Chloramphenicol,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,17698
20862,Vancomycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,28001
20863,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
20864,Lincomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6472
20865,Oleandomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",16869
20866,"Polymyxin B",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",8309
20867,Tetracycline,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",27902
20868,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
20869,Erythromycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",48923
20870,"Polymyxin B",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",8309
20871,"Nalidixic acid",1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",100147
20872,Furazolidone,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",5195
20873,Co-Trimoxazole,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",3770
20874,Minocycline,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",50694
20875,Piperacillin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",8232
20876,Doxycycline,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",50845
20877,Neomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",7507
20878,Cefradine,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",3547
20879,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6104
20880,Amikacin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",2637
20881,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6104
20882,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",18208
20883,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
20884,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17076
20885,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,17076
20886,Clindamycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,3745
20887,Lincomycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,6472
20888,"Nalidixic acid",1,NULL,NULL,NULL,NULL,1,NULL,NULL,100147
20889,Novobiocin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28368
20890,"Nalidixic acid",1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",100147
20891,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,NULL,27641
20892,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,28971
20893,Sulfamethoxazole,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",9332
20894,Penicillin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,17334
20895,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6104
20896,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
20897,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
20898,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,28971
20899,Tetracycline,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27902
20900,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6104
20901,Lincomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6472
20902,"Polymyxin B",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",8309
20903,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
20904,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6104
20905,Neomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",7507
20906,Novobiocin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28368
20907,"Polymyxin B",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",8309
20908,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17076
20909,"Polymyxin B",1,NULL,NULL,NULL,NULL,1,NULL,NULL,8309
20910,Bacitracin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,28669
20911,Hygromycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,24753
20912,Tobramycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,28864
20913,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17076
20914,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17833
20915,Sulfamethoxazole,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",9332
20916,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",28971
20917,Cefalotin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",124991
20918,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6104
20919,Lincomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",6472
20920,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,"Unit (disc)",18208
20921,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",17076
20922,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
20923,Rifampicin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,28077
20924,Trimethoprim,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",45924
20925,Enoxacin,1,NULL,NULL,NULL,NULL,1,NULL,"µg (disc)",157175
20926,Troleandomycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,45735
20927,"Rifamycin SV",1,NULL,NULL,NULL,NULL,1,NULL,NULL,29673
20928,Aztreonam,1,NULL,NULL,NULL,NULL,1,NULL,NULL,161680
20929,"Polymyxin B",1,NULL,NULL,NULL,NULL,1,NULL,Unit,8309
20930,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,17833
20931,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,NULL,18208
20932,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg,6104
20933,Neomycin,1,NULL,NULL,NULL,NULL,1,NULL,µg,7507
20934,Tobramycin,1,NULL,NULL,NULL,NULL,1,NULL,µg,28864
20935,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,µg,17076
20936,Penicillin,1,NULL,NULL,NULL,NULL,1,NULL,µg,17334
20937,Gentamicin,1,NULL,NULL,NULL,NULL,1,NULL,µg,17833
20938,Vancomycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,28001
20939,Novobiocin,1,NULL,NULL,NULL,NULL,1,NULL,µg,28368
20940,Streptomycin,1,NULL,NULL,NULL,NULL,1,NULL,µg,17076
20941,Tetracycline,1,NULL,NULL,NULL,NULL,1,NULL,NULL,27902
20942,Cefoxitin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,209807
20943,Cefotaxime,1,NULL,NULL,NULL,NULL,1,NULL,NULL,204928
20944,Lincomycin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,6472
20945,Ceftriaxone,1,NULL,NULL,NULL,NULL,1,NULL,NULL,29007
20946,Sulfisoxazole,1,NULL,NULL,NULL,NULL,1,NULL,NULL,102484
