ID_culture_collection,Acronym_col,Acronym_col_num,URL_general,URL_str_num,Culture_Collection,last_change,matches_count
2319,MSL,MSL,,,?,2021-10-07 06:11:33,17
2320,MLFW,MLFW,,,?,2021-10-07 06:11:27,0
2321,Npb,Npb,,,?,2021-10-07 06:11:50,0
2322,FCS,FCS,,,?,2021-10-07 06:09:58,0
2323,GSL,GSL,,,?,2021-10-07 06:10:15,0
2324,DSG,DSG,,,?,2021-10-07 06:09:49,0
2325,ISL,ISL,,,?,2021-10-07 06:10:46,0
2326,IDS,IDS,,,?,2021-10-07 06:10:35,0
2327,FRCl,FRCl,,,?,2021-10-07 06:10:04,0
2328,HFW,HFW,,,?,2021-10-07 06:10:23,0
2329,Hime,Hime,,,?,2021-10-07 06:10:24,0
2330,DRQ,DRQ,,,?,2021-10-07 06:09:48,0
2331,JDTF,JDTF,,,?,2021-10-07 06:10:52,0
2332,YLB,YLB,,,?,2021-10-07 06:13:27,0
2333,CNR,CNR,,,?,2021-10-07 06:09:27,3
2334,AMRC,AMRC,,,"FAO-WHO International Reference Centre for Animal Mycoplasmas, Institute for Medical Microbiology, University of Aarhus, Aarhus, Denmark.",2021-10-07 06:08:36,0
2335,GenBank,GenBank,,,?,2021-10-07 06:10:08,0
2336,UPM,UPM,,,"Depatmento de Microbiologia, E.T.S. de Ingenerios Agronomos, Universidad Politecnica, Madrid, Spain.",2021-10-07 06:13:10,0
2337,CRS,CRS,,,"Collection of Rhizobium Strains, Institute of Soil Sciences (IUNG), Department of Microbiology, ul. Gorskiego 7 (Osada Palacowa), 24-100 Pulawy, Poland.",2021-10-07 06:09:31,1
2338,CNU,CNU,,,"Collection of Newcastle University, Department of Microbiology, The Medical School, University of Newcastle, Newcastle upon Tyne NE1 7RU, United Kingdom.",2021-10-07 06:09:28,3
2339,AArcht,AArcht,,,?,2021-10-07 06:08:24,0
2340,CRAB,CRAB,http://www.pasteur.fr/sante/clre/cadrecnr/crab/souches.html,,"Centre National de Référence des Antibiotiques, Bacterial strains available from the CRAB, Institut Pasteur, 25 rue du Dr Roux - 75724 Paris Cedex 15.",2021-10-07 06:09:30,0
2341,SPY,SPY,,,?,2021-10-07 06:12:42,0
2342,HME,HME,,,?,2021-10-07 06:10:25,8
2343,Marinomonas,Marinomonas,,,?,2021-10-07 06:11:20,0
2344,NTHC,NTHC,,,"North Technical Hogskolles Collection, Department of Biochemistry, Technical University of Norway, Trondheim MTH, Norway.",2021-10-07 06:11:53,2
2345,CMS,CMS,,,?,2021-10-07 06:09:25,7
2346,CDC,CDC,,,"Centers for Disease Control, United States Public Health Service, 1600 Clifton Rd., Atlanta, Georgia 30333, USA.",2021-10-07 06:09:14,11
2347,VPI,VPI,,,"Anaerobe Laboratory, Virginia Polytechnic Institute and State University, Blacksburg, Virginia 24061, USA.",2021-10-07 06:13:15,91
2348,IMSNU,IMSNU,,,"Institute of Microbiology, Seoul National University, Seoul 151-742, Republic of Korea.",2021-10-07 06:10:41,48
2349,USBA,USBA,,,"Unidad de Saneamiento y Biotecnología Ambiental, Departamento de Biología, Pontificia Universidad Javeriana, POB 56710, Bogotá, Colombia.",2021-10-07 06:13:12,6
2350,STM,STM,,,"Laboratoire des Symbioses Tropicales et Méditerranéennes, UMR 113, Campus International de Baillarguet TA 10/J, 34398 Montpellier Cedex 05, France.",2021-10-07 06:12:45,6
2351,LCDC,LCDC,,,"Laboratory Center for Disease Control, Health and Welfare Canada, Tunney's Pasture, Ottawa, Ontario, K1A OL2, Canada.",2021-10-07 06:11:07,1
2352,NSW,NSW,,,?,2021-10-07 06:11:52,0
2353,TSBY,TSBY,,,?,2021-10-07 06:13:01,0
2354,ARI,ARI,,,?,2021-10-07 06:08:38,2
2355,GPTSA,GPTSA,,,?,2021-10-07 06:10:14,3
2356,CFPB,CFPB,,,?,2021-10-07 06:09:17,2
2357,DFL,DFL,,,?,2021-10-07 06:09:41,2
2358,STR,STR,,,?,2021-10-07 06:12:46,2
2359,BIT,BIT,,,?,2021-10-07 06:08:52,0
2360,CjT,CjT,,,?,2021-10-07 06:09:22,0
2361,IBS,IBS,,,"Institut de Bactériologie de la Faculté de Médecine, Université Louis-Pasteur, Hôpitaux Universitaires de Strasbourg, 3 rue Koeberlé, 6700 Strasbourg, France.",2021-10-07 06:10:33,4
2362,NCBR,NCBR,,,?,2021-10-07 06:11:40,0
2363,ANT,ANT,,,?,2021-10-07 06:08:37,1
2364,GSSD,GSSD,,,?,2021-10-07 06:10:16,0
2365,Thorlby,Thorlby,,,?,2021-10-07 06:12:55,0
2366,AFM,AFM,,,?,2021-10-07 06:08:29,4
2367,UCD,UCD,http://phaffcollection.ucdavis.edu/index.htm,,"University of California, Dept. of Food Science and Technology, Davis, California, USA.",2021-10-07 06:13:05,0
2368,YQF,YQF,,,?,2021-10-07 06:13:28,0
2369,ITEM,ITEM,http://server.ispa.cnr.it/ITEM/Collection/,,"Agri-Food Toxigenic Fungi Culture Collection, Institute of Sciences of Food Production, Bari, Italy.",2021-10-07 06:10:48,0
2370,SCAWS,SCAWS,,,?,2021-10-07 06:12:29,0
2371,GUOT,GUOT,,,?,2021-10-07 06:10:17,0
2372,BRYC,BRYC,,,?,2021-10-07 06:08:58,0
2373,Rhodomicrobium,Rhodomicrobium,,,?,2021-10-07 06:12:19,0
2374,MYR,MYR,,,?,2021-10-07 06:11:37,0
2375,BUT,BUT,,,?,2021-10-07 06:09:00,3
2376,CMJ,CMJ,,,?,2021-10-07 06:09:25,0
2377,CDR,CDR,,,?,2021-10-07 06:09:14,0
2378,KSC,KSC,,,?,2021-10-07 06:11:03,1
2379,HRC,HRC,,,?,2021-10-07 06:10:27,0
2380,SAP,SAP,,,?,2021-10-07 06:12:28,0
2381,KSS,KSS,,,?,2021-10-07 06:11:03,1
2382,MWE,MWE,,,?,2021-10-07 06:11:36,0
2383,LIA,LIA,,,"Museum of Cultures, Leningrad Research Institute of Antibiotics, 23 Ogorodnikov Prospect, Leningrad L-20, Russia.",2021-10-07 06:11:10,3
2384,TTU,TTU,,,?,2021-10-07 06:13:02,0
2385,ANL,ANL,,,?,2021-10-07 06:08:37,1
2386,IEMVT,IEMVT,,,?,2021-10-07 06:10:36,0
2387,BC,BC,,,"Bacterial Collection of the Institute of Microbiology, Faculty of Science, University of Messina, Salita Sperone 31, I-98166 Villagio S. Agata Messina, Italy.",2021-10-07 06:08:45,26
2388,NCP,NCP,,,?,2021-10-07 06:11:42,1
2389,GMBE,GMBE,,,?,2021-10-07 06:10:12,1
2390,IMMIB,IMMIB,,,"Culture Collection of the Institute of Medical Microbiology and Immunology of the University of Bonn, Sigmund-Freud Str. 25, D-53127 Bonn, Germany.",2021-10-07 06:10:40,0
2391,CBRVS,CBRVS,,,?,2021-10-07 06:09:05,0
2392,CAAS,CAAS,,,?,2021-10-07 06:09:00,2
2393,EX,EX,,,"Microbiological culture collection, University of Ljubljana, Biotechnical Faculty, Department of Biology, Vecna pot 111, SI-1000 Ljubljana, Slovenia.",2021-10-07 06:09:56,2
2394,MUP,MUP,,,?,2021-10-07 06:11:35,1
2395,CNRZ,CNRZ,,,"Centre National de Recherches Zootechniques, Jouy-en-Josas, France.",2021-10-07 06:09:27,8
2396,AMT,AMT,,,?,2021-10-07 06:08:36,1
2397,API,API,,,"bioMérieux sa, 69280 Marcy l'Etoile, France.",2021-10-07 06:08:38,1
2398,BRL,BRL,,,"Butterwick Research Laboratories, Welwyn, Hertfordshire, UK.",2021-10-07 06:08:57,5
2399,ALJ,ALJ,,,?,2021-10-07 06:08:34,1
2400,UC,UC,,,"Upjohn Culture Collection, The Upjohn Co. Kalamazoo, MI, USA.",2021-10-07 06:13:04,41
2401,CTC,CTC,,,?,2021-10-07 06:09:33,0
2402,Adcor,Adcor,,,?,2021-10-07 06:08:28,0
2403,FSY,FSY,,,?,2021-10-07 06:10:05,0
2404,PoM,PoM,,,?,2021-10-07 06:12:08,0
2405,MaA,MaA,,,?,2021-10-07 06:11:18,0
2406,Rhodobacter,Rhodobacter,,,?,2021-10-07 06:12:19,0
2407,XNB,XNB,,,?,2021-10-07 06:13:25,0
2408,AXBT,AXBT,,,?,2021-10-07 06:08:43,0
2409,SSL,SSL,,,?,2021-10-07 06:12:44,2
2410,HAL,HAL,,,?,2021-10-07 06:10:19,0
2411,DLLS,DLLS,,,?,2021-10-07 06:09:42,0
2412,GGCR,GGCR,,,?,2021-10-07 06:10:09,0
2413,XXST,XXST,,,?,2021-10-07 06:13:25,0
2414,ALCO,ALCO,,,?,2021-10-07 06:08:33,1
2415,KORDI,KORDI,,,"Korea Ocean Research and Development Institute, Ansan 426-744, Republic of Korea.",2021-10-07 06:11:02,0
2416,CBD,CBD,,,?,2021-10-07 06:09:04,1
2417,NCRC,NCRC,,,?,2021-10-07 06:11:43,0
2418,GPC,GPC,,,?,2021-10-07 06:10:13,1
2419,IPO,IPO,,,?,2021-10-07 06:10:44,2
2420,CNURIC,CNURIC,,,?,2021-10-07 06:09:28,0
2421,CUB,CUB,,,"Actinomycete Culture Collection, University of Bradford, Richmon Rd., Bradford, Yorkshire BD7 1DP, U.K.",2021-10-07 06:09:34,58
2422,NCCPPB,NCCPPB,,,?,2021-10-07 06:11:41,0
2423,IPDH,IPDH,,,"Institue for Poultry Disease, The School of Veterinary Medicine, D-3000 Hannover, Germany.",2021-10-07 06:10:44,1
2424,ABABA,ABABA,,,?,2021-10-07 06:08:25,0
2425,ICB,ICB,,,?,2021-10-07 06:10:33,7
2426,WR,WR,,,"Azotobacteraceae Collection, Queensland Wheat Research Institute, PO Box 5282, Toowoomba. Qld. 4350, Australia.",2021-10-07 06:13:21,5
2427,MPKL,MPKL,,,?,2021-10-07 06:11:31,1
2428,HMT,HMT,,,?,2021-10-07 06:10:26,1
2429,FWC,FWC,,,?,2021-10-07 06:10:06,5
2430,RUH,RUH,,,?,2021-10-07 06:12:25,7
2431,ALM,ALM,,,?,2021-10-07 06:08:34,2
2432,ALG,ALG,,,?,2021-10-07 06:08:33,1
2433,FDC,FDC,,,"Forsyth Dental Center, Boston, Massachussetts 02115, USA.",2021-10-07 06:09:59,3
2434,LAB,LAB,,,?,2021-10-07 06:11:05,1
2435,SCRI,SCRI,,,?,2021-10-07 06:12:31,1
2436,DRL,DRL,,,"Diagnostical and Research Laboratory, Budapest, Hungary.",2021-10-07 06:09:48,1
2437,CNPB,CNPB,,,?,2021-10-07 06:09:27,2
2438,ICPM,ICPM,,,?,2021-10-07 06:10:35,0
2439,RIPI,RIPI,,,?,2021-10-07 06:12:20,0
2440,WSBC,WSBC,,,"Research collection of Bacillus cereus group species, Unit of Microbiology, Zentralinstitut für Ernährungs- und Lebensmittelforschung (ZIEL), Technische Universität München, Freising-Weihenstephan, Germany.",2021-10-07 06:13:22,4
2441,CCNWHQ,CCNWHQ,,,?,2021-10-07 06:09:10,1
2442,MCS,MCS,,,?,2021-10-07 06:11:23,8
2443,LTH,LTH,,,"Institut für Lebensmitteltechnologie, Universität Hohenheim, Stuttgart, Germany.",2021-10-07 06:11:16,6
2444,CNF,CNF,,,?,2021-10-07 06:09:27,3
2445,NAU,NAU,,,"Nanjing Agricultural University, Nanjing, People's Republic of China.",2021-10-07 06:11:39,0
2446,PNCM,PNCM,,,?,2021-10-07 06:12:08,2
2447,HAG,HAG,,,?,2021-10-07 06:10:18,2
2448,LRB,LRB,,,?,2021-10-07 06:11:15,0
2449,CUL,CUL,,,?,2021-10-07 06:09:34,1
2450,SDB,SDB,,,?,2021-10-07 06:12:31,1
2451,KFB,KFB,,,?,2021-10-07 06:10:57,0
2452,NCH,NCH,,,"National Chubu Hospital, Obu, Aichi, Japan 474.",2021-10-07 06:11:41,1
2453,MIT,MIT,,,"Massachusetts Institute of Technology, Cambridge, Mass., USA.",2021-10-07 06:11:27,1
2454,TC,TC,,,"Thaxter Collection, Farlow Herbarium, Harvard University, Boston, Massachusetts 02138, USA.",2021-10-07 06:12:51,7
2455,IPV,IPV,,,"Instituto di Patologia Vegetale, Milano, Italia.",2021-10-07 06:10:45,58
2456,MBRL,MBRL,,,?,2021-10-07 06:11:21,6
2457,NCL,NCL,,,?,2021-10-07 06:11:42,1
2458,XMU,XMU,,,?,2021-10-07 06:13:25,4
2459,SEBR,SEBR,,,"Sanofi ELF Biorecherches, Labège Innopole, BP 137, 31676 Labège Cedex, France.",2021-10-07 06:12:32,14
2460,FIRENZE,FIRENZE,,,?,2021-10-07 06:10:01,1
2461,LVMW,LVMW,,,?,2021-10-07 06:11:17,0
2462,KRE,KRE,,,?,2021-10-07 06:11:03,2
2463,LBN,LBN,,,?,2021-10-07 06:11:07,2
2464,YPPS,YPPS,,,?,2021-10-07 06:13:28,1
2465,LUH,LUH,,,"Collection L. Dijkshoorn, Leiden University Medical Center, Leiden, The Netherlands.",2021-10-07 06:11:17,4
2466,HBUM,HBUM,,,?,2021-10-07 06:10:21,18
2467,IBCS,IBCS,,,?,2021-10-07 06:10:32,0
2468,JHH,JHH,,,"New York State Herbarium, Albany, NY, USA.",2021-10-07 06:10:53,0
2469,ISPB,ISPB,,,"Institut des Sciences Pharmaceutiques et Biologiques, Laboratoire de Microbiologie, 8 avenue Rockefeller, 69373 Lyon cedex 08, France.",2021-10-07 06:10:47,0
2470,LRC,LRC,,,?,2021-10-07 06:11:15,1
2471,DKO,DKO,,,?,2021-10-07 06:09:42,1
2472,MPA,MPA,,,?,2021-10-07 06:11:31,3
2473,HLD,HLD,,,?,2021-10-07 06:10:25,3
2474,CFNEB,CFNEB,,,?,2021-10-07 06:09:17,1
2475,SARC,SARC,,,?,2021-10-07 06:12:28,0
2476,IBRCM,IBRCM,,,?,2021-10-07 06:10:32,2
2477,IPP,IPP,,,?,2021-10-07 06:10:45,0
2478,CSCA,CSCA,,,?,2021-10-07 06:09:32,2
2479,UMR,UMR,,,?,2021-10-07 06:13:08,2
2480,XJEEM,XJEEM,,,?,2021-10-07 06:13:24,1
2481,SICGH,SICGH,,,"Social Insurance Central General Hospital, Tokyo, Japan.",2021-10-07 06:12:36,1
2482,MLST,MLST,,,?,2021-10-07 06:11:28,0
2483,TAN,TAN,,,?,2021-10-07 06:12:49,0
2484,CIPP,CIPP,,,?,2021-10-07 06:09:21,0
2485,FIRDI,FIRDI,,,"Food Industry Research and Development Institute, HsinChu, 30052, Taiwan, ROC.",2021-10-07 06:10:01,3
2486,ZYR,ZYR,,,?,2021-10-07 06:13:32,1
2487,GKU,GKU,,,?,2021-10-07 06:10:11,2
2488,ANMR,ANMR,,,Asian Network on Microbial Research. Database available in JCM. See: JCM.,2021-10-07 06:08:37,3
2489,CCNWSX,CCNWSX,,,?,2021-10-07 06:09:11,1
2490,THG,THG,,,?,2021-10-07 06:12:55,0
2491,FERM,FERM,,,"Patent Microorganism Depository, National Institute of Bioscience and Human-Technology (NIBHT) (formerly the Fermentation Research Institute (FRI), Agency of Industrial Science and Industry, Tsukuba-shi, Ibaraki, 305 Japan.",2021-10-07 06:09:59,5
2492,OGI,OGI,,,"Collection of Methanogenic Archaeobacteria, Oregon Graduate Institute of Science and Technology See: OCM.",2021-10-07 06:11:56,0
2493,NEU,NEU,,,"Collection of Microorganisms, University of Neuchâtel, Switzerland.",2021-10-07 06:11:44,9
2494,SABAMMRCCC,SABAMMRCCC,,,"South American Biotechnology and Applied Microbiology, Microbiological Resource Center Culture Collection (United Nations Educational, Scientific, and Cultural Organization), Tucumán, Argentina.",2021-10-07 06:12:26,0
2495,ANC,ANC,,,?,2021-10-07 06:08:36,15
2496,LMM,LMM,,,?,2021-10-07 06:11:13,1
2497,UNSW,UNSW,,,"University of New South Wales Culture Collection, The Culture Collection, School of Microbiology and Immunology, University of NSW, NSW 2052, Australia. ""The UNSW Microbiology Culture Collection no longer exists (it closed down over 5 years ago). We transferred many of our strains to [...] ((http://www.ifmqs.com.au==IFM Quality Services Pty Ltd)) [...]"" (Jones, K., pers. comm., February 2020).",2021-10-07 06:13:09,3
2498,TSA,TSA,,,?,2021-10-07 06:13:01,3
2499,KOPRI,KOPRI,,,?,2021-10-07 06:11:02,8
2500,CLIP,CLIP,,,"Listeria Collection of the Pasteur Institute, Institut Pasteur, 28 Rue du Docteur Roux, 75724 Paris Cedex 15, France.",2021-10-07 06:09:23,4
2501,DOKDO,DOKDO,,,?,2021-10-07 06:09:46,3
2502,YIC,YIC,,,?,2021-10-07 06:13:26,2
2503,RMIT,RMIT,,,"Royal Melbourne Institute of Technology, Melbourne, Australia 3001.",2021-10-07 06:12:22,0
2504,INA,INA,,,"Institute for New Antibiotics, Bolshaya Pirogovskaya II, Moscow 119867, Russia.",2021-10-07 06:10:41,98
2505,SMCC,SMCC,,,"Soil Microbiology Culture Collection, CSIRO Division of Soils, Private Bag No 2, Glen Osmond. SA. 5064, Australia.",2021-10-07 06:12:39,0
2506,GEM,GEM,,,?,2021-10-07 06:10:08,1
2507,CFML,CFML,,,"Collection de la Faculté de Médecine de Lille, 1 place de Verdun, 59045 Lille Cedex, France.",2021-10-07 06:09:17,0
2508,DAS,DAS,,,?,2021-10-07 06:09:37,2
2509,SMUM,SMUM,,,"St Marianna University School of Medicine, Kawasaki, Kanagawa, 216-8511, Japan.",2021-10-07 06:12:40,0
2510,CTO,CTO,,,?,2021-10-07 06:09:33,0
2511,PALXIL,PALXIL,,,?,2021-10-07 06:12:01,2
2512,MAS,MAS,,,?,2021-10-07 06:11:20,2
2513,TTR,TTR,,,?,2021-10-07 06:13:02,4
2514,CCEB,CCEB,,,"Culture Collection of Entomophagous Bacteria, Institute of Entomology, Czechoslovak Academy of Sciences, Flemingovo 2, Prague 6, Czechoslovakia.",2021-10-07 06:09:07,18
2515,DMKUA,DMKUA,,,?,2021-10-07 06:09:44,1
2516,KMD,KMD,,,?,2021-10-07 06:11:00,3
2517,INCQS,INCQS,,,"Fundacao Oswaldo Cruz-FIOCRUZ, Instituto Nacional de Controle de Qualidade em Saude-INCQS, Av. Brasil, 4365-Manguinhos, Rio de Janeiro, RJ, 21045-900, Brazil.",2021-10-07 06:10:42,0
2518,NAQVI,NAQVI,,,?,2021-10-07 06:11:38,1
2519,LDDC,LDDC,,,"Livestock Disease Diagnostic Center, University of Kentucky, Lexington, KY 40511, USA.",2021-10-07 06:11:08,0
2520,PDDCC,PDDCC,,,"Culture Collection of Plant Diseases Division, New Zealand Department of Scientific and Industrial Research, Landcare Research, Private Bag 92170, Auckland, New Zealand.",2021-10-07 06:12:04,26
2521,CFNE,CFNE,,,?,2021-10-07 06:09:17,2
2522,AHT,AHT,,,?,2021-10-07 06:08:31,11
2523,HSCC,HSCC,,,"Culture Collection of the Research and Development Department, Higeta Shoyu, Co., Ltd., 2-8 Chuo-cho, Choshi, Chiba 288, Japan.",2021-10-07 06:10:28,14
2524,CYA,CYA,,,?,2021-10-07 06:09:36,0
2525,DES,DES,,,?,2021-10-07 06:09:40,2
2526,NUM,NUM,,,"Department of Microbiology, Nihon University School of Dentistry at Matsudo, Matsudo, Chiba 271, Japan.",2021-10-07 06:11:53,13
2527,AVG,AVG,,,?,2021-10-07 06:08:42,1
2528,NVSL,NVSL,,,?,2021-10-07 06:11:54,0
2529,SBT,SBT,,,"Technology and Research Institute, Snow Brand Milk Products Co., Ltd, Kawagoe, Saitama, Japan.",2021-10-07 06:12:29,2
2530,BGMRC,BGMRC,,,?,2021-10-07 06:08:50,2
2531,ROS,ROS,,,?,2021-10-07 06:12:23,1
2532,HSCA,HSCA,,,?,2021-10-07 06:10:27,1
2533,CCRC,CCRC,http://www.bcrc.firdi.org.tw/index.do,https://catalog.bcrc.firdi.org.tw/BcrcContent?bid=#####CULCOLNO#####,"The Culture Collection and Research Center, Food Industry Research and Development Institute, P.O. Box 246, Hsinchu, 30099, Taiwan, R.O.C.",2021-10-07 06:09:11,61
2534,VSB,VSB,,,"Veterinary Pathology Bacteriology, Department of Veterinary Anatomy and Pathology, University of Sydney, Sydney. NSW. 2006, Australia.",2021-10-07 06:13:16,0
2535,TRI,TRI,,,?,2021-10-07 06:13:00,7
2536,NCDO,NCDO,,,National Collection of Dairy Organisms. See: NCFB.,2021-10-07 06:11:41,246
2537,KY,KY,,,"Tokyo Research Laboratory, Kyowa Hakko Kogyo, Co., Ltd., Tokyo, Japan.",2021-10-07 06:11:05,11
2538,CCTCCAB,CCTCCAB,,,?,2021-10-07 06:09:13,1
2539,NML,NML,,,"National Microbiology Laboratory Health Canada Culture Collections, National Microbiology Laboratory-Health Canada, 1015 Arlington Street suite H5040, Winnipeg, Manitoba, R3E 3R2, Canada.",2021-10-07 06:11:49,3
2540,RMA,RMA,,,?,2021-10-07 06:12:22,4
2541,VPB,VPB,,,"Veterinary Pathology and Bacteriology Collection, University of Sydney, New South Wales 2006, Australia.",2021-10-07 06:13:15,7
2542,NLEP,NLEP,,,"The National Laboratory for Enteric Pathogens (NLEP), Health Canada, 1015 Arlington St, Winnipeg, Manitoba, Canada.",2021-10-07 06:11:48,0
2543,VIB,VIB,,,?,2021-10-07 06:13:14,1
2544,WCC,WCC,,,?,2021-10-07 06:13:18,8
2545,IEH,IEH,,,?,2021-10-07 06:10:36,2
2546,OTA,OTA,,,?,2021-10-07 06:12:00,1
2547,UBOCC,UBOCC,,,?,2021-10-07 06:13:04,3
2548,TMCY,TMCY,,,?,2021-10-07 06:12:58,1
2549,OOB,OOB,,,"Observatoire Océanologique de Banyuls, F-66650 Banyuls-sur-Mer, France.",2021-10-07 06:11:59,8
2550,CCGE,CCGE,,,?,2021-10-07 06:09:08,6
2551,ABB,ABB,,,"Asian Bacterial Bank, Samsung Biomedical Research Institute, Sungkyunkwan University, Seoul, South Korea.",2021-10-07 06:08:25,0
2552,CETC,CETC,,,?,2021-10-07 06:09:16,0
2553,MHB,MHB,,,?,2021-10-07 06:11:25,1
2554,ADV,ADV,,,?,2021-10-07 06:08:28,2
2555,HHQ,HHQ,,,?,2021-10-07 06:10:23,2
2556,SMS,SMS,,,?,2021-10-07 06:12:40,0
2557,SHS,SHS,,,?,2021-10-07 06:12:35,3
2558,III,III,,,?,2021-10-07 06:10:38,1
2559,DRP,DRP,,,?,2021-10-07 06:09:48,2
2560,SCC,SCC,,,?,2021-10-07 06:12:29,1
2561,HHS,HHS,,,?,2021-10-07 06:10:23,3
2562,NIAES,NIAES,,,"Cultures of the Microbiology Division, National Institute of Agro-Environmental Sciences, Yatabe, Ibaraki, Japan.",2021-10-07 06:11:45,1
2563,MSDJ,MSDJ,,,"Culture Collection of the Laboratoire de Microbiologie des Sols, Institut National de la Recherche Agronomique, F-21034 Dijon Cedex, France.",2021-10-07 06:11:32,0
2564,BUZ,BUZ,,,?,2021-10-07 06:09:00,2
2565,MIC,MIC,,,?,2021-10-07 06:11:26,3
2566,DOAB,DOAB,,,?,2021-10-07 06:09:46,1
2567,RH,RH,,,"Collection of Dr R Hugh, George Washington University, Washington, DC, USA.",2021-10-07 06:12:19,4
2568,JAMM,JAMM,,,?,2021-10-07 06:10:50,10
2569,HGD,HGD,,,?,2021-10-07 06:10:23,1
2570,LMC,LMC,,,?,2021-10-07 06:11:12,2
2571,FBCC,FBCC,,,?,2021-10-07 06:09:57,0
2572,PAGU,PAGU,,,?,2021-10-07 06:12:01,1
2573,KUEN,KUEN,,,"KUKENS - Centre for Research and Application of Culture Collections of Microorganisms, Istanbul Faculty of Medicine, Capa-Istanbul, Turkey.",2021-10-07 06:11:04,0
2574,SCSIO,SCSIO,,,"South China Sea Institute of Oceanology, Chinese Academy of Sciences, Sanya, 572000, PR China.",2021-10-07 06:12:31,28
2575,PAMC,PAMC,,,"Polar and Alpine Microbial Collection, Korea Polar Research Institute, Incheon, Republic of Korea.",2021-10-07 06:12:01,6
2576,IMV,IMV,,,See: UCM.,2021-10-07 06:10:41,8
2577,HDP,HDP,,,"Centre National de Référence des Streptocoques, Service de Microbiologie, Hôtel-Dieu Paris (HDP), Université Paris VI, 1 place du Parvis Notre-Dame, F-75181 Paris 04, France.",2021-10-07 06:10:21,2
2578,AUCNM,AUCNM,,,"All-Union Collection of Nonpathogenic Microrganisms, Department of Type Cultures of Microorganisms, Institute of Biochemistry and Physiology of Microorganisms, URSS Academy of Sciences, Puschino, Moscow Region 142292, Russia.",2021-10-07 06:08:42,0
2579,LMD,LMD,,,"Laboratorium voor Microbiologie der Technische Hogeschool, Delft University of Technology, Julianalaan 67A, 2628 BC Delft, The Netherlands. See: NCCB.",2021-10-07 06:11:12,0
2580,NCFB,NCFB,,,"National Collection of Food Bacteria (previously named NCDO). Transferred from the IFR (Institute of Food Resarch) Reading to National Collections of Industrial, Food and Marine Bacteria, 23 Machar Drive, Aberdeen, AB24 3RY, Scotland. See: NCIMB.",2021-10-07 06:11:41,53
2581,TMW,TMW,,,"Technische Mikrobiologie Weihenstephan, Technische Universität München, Lehrstuhl für Technische Mikrobiologie, Weihenstephaner Steig 16, 85350 Freising, Germany.",2021-10-07 06:12:58,0
2582,NEM,NEM,,,"Faculté de Médecine Necker-Enfants Malades, 75730 Paris Cedex 15, France.",2021-10-07 06:11:44,2
2583,YIT,YIT,,,"Yakult Central Institute for Microbiological Research, 1796 Yaho, Kunitachi, Tokyo 186-8650, Japan.",2021-10-07 06:13:26,39
2584,GUI,GUI,,,?,2021-10-07 06:10:17,5
2585,NTS,NTS,,,?,2021-10-07 06:11:53,1
2586,CAMPA,CAMPA,,,?,2021-10-07 06:09:02,1
2587,VAR,VAR,,,?,2021-10-07 06:13:13,0
2588,NBCR,NBCR,,,?,2021-10-07 06:11:39,2
2589,NRCM,NRCM,,,"National Reference Centre for Mycobacteriology, National Microbiology Laboratory, Population and Public Health Branch, Health Canada, Winnipeg, Manitoba, Canada R3E 3R2.",2021-10-07 06:11:51,0
2590,DMMZ,DMMZ,,,"Department of Medical Microbiology, University of Zurich, CH-8028, Zurich, Switzerland.",2021-10-07 06:09:45,15
2591,BAMY,BAMY,,,?,2021-10-07 06:08:44,1
2592,NCAIMB,NCAIMB,,,?,2021-10-07 06:11:40,2
2593,OCF,OCF,,,?,2021-10-07 06:11:56,2
2594,OND,OND,,,?,2021-10-07 06:11:58,1
2595,KSR,KSR,,,?,2021-10-07 06:11:03,1
2596,GMKU,GMKU,,,?,2021-10-07 06:10:12,3
2597,JXJ,JXJ,,,?,2021-10-07 06:10:55,2
2598,BPR,BPR,,,?,2021-10-07 06:08:56,1
2599,AJ,AJ,,,"Central Research Laboratories, Ajinomoto Co, Inc., Kawasaki, Japan.",2021-10-07 06:08:31,20
2600,WCM,WCM,,,?,2021-10-07 06:13:19,1
2601,YZYP,YZYP,,,?,2021-10-07 06:13:29,1
2602,PIP,PIP,,,?,2021-10-07 06:12:06,3
2603,SMC,SMC,,,?,2021-10-07 06:12:39,3
2604,CST,CST,,,?,2021-10-07 06:09:33,2
2605,PRF,PRF,,,?,2021-10-07 06:12:11,1
2606,AFRC,AFRC,,,"Institute of Food Research, National Collection of Food Bacteria, Shinfield, Reading, Berkshire, United Kingdom.",2021-10-07 06:08:29,0
2607,LEM,LEM,,,?,2021-10-07 06:11:09,0
2608,MUTK,MUTK,,,?,2021-10-07 06:11:36,4
2609,NRBC,NRBC,,,?,2021-10-07 06:11:50,2
2610,RML,RML,,,"National Institute of Allergy and Infectious Diseases, Rocky Mountain Laboratories Collection, Hamilton, Montana 59840, USA.",2021-10-07 06:12:22,0
2611,WDCM,WDCM,http://wdcm.nig.ac.jp/hpcc.html,,Culture Collections in the World.,2021-10-07 06:13:19,137
2612,NCIB,NCIB,,,"National Collection of Industrial Bacteria, Torry Research Station, P.O. Box 31, 135 Abbey Rd., Aberdeen AB9 8DG, Scotland, United Kingdom. See: NCIMB.",2021-10-07 06:11:42,636
2613,BCCN,BCCN,,,"Brucella Culture Collection, INRA, Nouzilly, F-37380, France.",2021-10-07 06:08:46,0
