ID_compound_production,prefix,compound_name,suffix,KindProd_micro,excreted,ID_strains,ID_reference,manual_annotation,FK_tbl_production_micro,timestamp_micro,remarks_micro,last_change
3003,,Streptomycin,,,,103218,20216,1,,,,2016-05-23 07:40:41
3004,,Streptomycin,,,,103219,20216,1,,,,2016-05-23 07:40:41
3005,,Streptomycin,,,,103220,20216,1,,,,2016-05-23 07:40:41
3006,,Streptomycin,,,,103221,20216,1,,,,2016-05-23 07:40:41
3007,,Nocardicin A,,,,103248,20216,1,,,,2016-05-23 07:40:41
3008,,Questiomycin A,,,,103250,20216,1,,,,2016-05-23 07:40:41
3009,, 2-Amino-phenoxacin-3-one,,,,103250,20216,1,,,,2016-05-23 07:40:41
3010,,"(2E,4Z)-decadienoic acid",,,,103329,20216,1,,,,2016-05-23 07:40:41
3011,,Actinomycin C1,,,,103875,20216,1,,,,2016-05-23 07:40:41
3012,,e-Rhodomycinon,,,,104382,20216,1,,,,2016-05-23 07:40:41
3013,,Cyclonerodiol,,,,104411,20216,1,,,,2016-05-23 07:40:41
3014,,Rhizoxin complex,,,,104699,20216,1,,,,2016-05-23 07:40:41
3015,,Rapamycin,,,,104706,20216,1,,,,2016-05-23 07:40:41
3016,,Oxytetracyclin,,,,104713,20216,1,,,,2016-05-23 07:40:41
3017,,L-Tenuazonic acid,,,,105410,20216,1,,,,2016-05-23 07:40:41
3018,, (-)-Terpestacin,,,,105410,20216,1,,,,2016-05-23 07:40:41
3019,,Oxytetracycline,,,,105419,20216,1,,,,2016-05-23 07:40:41
3020,,Aureothin,,,,105420,20216,1,,,,2016-05-23 07:40:41
3021,," Aureothricin (Thiolutin, Farcinicin, Propiopyrrothine)",,,,105420,20216,1,,,,2016-05-23 07:40:41
3022,,Aclacinomycin,,,,105421,20216,1,,,,2016-05-23 07:40:41
3023,, Anthracyclinone disaccharide,,,,105421,20216,1,,,,2016-05-23 07:40:41
3024,,Galirubine,,,,105423,20216,1,,,,2016-05-23 07:40:41
3025,, Galirubinone,,,,105423,20216,1,,,,2016-05-23 07:40:41
3026,,Galirubine,,,,105425,20216,1,,,,2016-05-23 07:40:41
3027,, Galirubinone,,,,105425,20216,1,,,,2016-05-23 07:40:41
3028,,Aklanonsäure,,,,105426,20216,1,,,,2016-05-23 07:40:41
3029,,Aklaviketon,,,,105427,20216,1,,,,2016-05-23 07:40:41
3030,,Aclacinomycin A,,,,105428,20216,1,,,,2016-05-23 07:40:41
3031,, Aclacinomycin B,,,,105428,20216,1,,,,2016-05-23 07:40:41
3032,,Rhizoxin,,,,105446,20216,1,,,,2016-05-23 07:40:41
3034,,Proactinomycin A (Piklomycin),,,,105464,20216,1,,,,2016-05-23 07:40:41
3035,, Proactinomycin B,,,,105464,20216,1,,,,2016-05-23 07:40:41
3036,, Proactinomycin C,,,,105464,20216,1,,,,2016-05-23 07:40:41
3038,, Aminocyclase,,,,16166,20216,1,,,,2016-05-23 07:40:41
3039,,"Cyclo-(Glycyl-L tyrosyl)-4,4-dimethylallylether i4-2-Decene-4,6,8-triyn-1-ol",,,,105474,20216,1,,,,2016-05-23 07:40:41
3040,,Corynetoxin,,,,105494,20216,1,,,,2016-05-23 07:40:41
3041,,Kerato-sulfate-degrading enzyme,,,,105495,20216,1,,,,2016-05-23 07:40:41
3042,,alpha-D-Arabinofuranosidase,,,,105496,20216,1,,,,2016-05-23 07:40:41
3043,,Pradimicin A,,,,105498,20216,1,,,,2016-05-23 07:40:41
3044,, Pradimicin B,,,,105498,20216,1,,,,2016-05-23 07:40:41
3045,, Pradimicin C,,,,105498,20216,1,,,,2016-05-23 07:40:41
3046,, Pradimicinon-I,,,,105498,20216,1,,,,2016-05-23 07:40:41
3047,, 11-O-Desmethyl-pradinon-I,,,,105498,20216,1,,,,2016-05-23 07:40:41
3048,, Pradinon I,,,,105498,20216,1,,,,2016-05-23 07:40:41
3049,,Staurosporin,,,,105499,20216,1,,,,2016-05-23 07:40:41
3050,,Eumycetin,,,,105503,20216,1,,,,2016-05-23 07:40:41
3051,, Violacetin,,,,105503,20216,1,,,,2016-05-23 07:40:41
3052,,Viridicatum toxin,,,,105507,20216,1,,,,2016-05-23 07:40:41
3053,,Pentaenic antibiotic,,,,105973,20216,1,,,,2016-05-23 07:40:41
3054,,"(2R,4R)-4-Hydroxy-2-(1,3-pentadienyl)-piperidine",,,,106041,20216,1,,,,2016-05-23 07:40:41
3055,,Soyasaponine I,,,,106237,20216,1,,,,2016-05-23 07:40:41
3056,,"1-(5-Methyl-fur-3-yl)propan-1,2,3-triol",,,,106246,20216,1,,,,2016-05-23 07:40:41
3057,,11-Carboxyl-menoxymycin B,,,,106247,20216,1,,,,2016-05-23 07:40:41
3058,,Urauchimycin,,,,106742,20216,1,,,,2016-05-23 07:40:41
3059,, Antimycin,,,,106742,20216,1,,,,2016-05-23 07:40:41
3060,, Heptaenic antibiotic,,,,106742,20216,1,,,,2016-05-23 07:40:41
3061,,Pentaenic antibiotic,,,,106778,20216,1,,,,2016-05-23 07:40:41
3062,,Pentaenic antibiotic,,,,106814,20216,1,,,,2016-05-23 07:40:41
3063,,Antimycin,,,,106831,20216,1,,,,2016-05-23 07:40:41
3064,, Heptaenic antibiotic,,,,106831,20216,1,,,,2016-05-23 07:40:41
3065,,Antimycin,,,,106833,20216,1,,,,2016-05-23 07:40:41
3066,, Heptaenic antibiotic,,,,106833,20216,1,,,,2016-05-23 07:40:41
3067,,Antimycin,,,,106834,20216,1,,,,2016-05-23 07:40:41
3068,, Heptaenic antibiotic,,,,106834,20216,1,,,,2016-05-23 07:40:41
3069,,Urauchimycin,,,,106835,20216,1,,,,2016-05-23 07:40:41
3070,, Antimycin,,,,106835,20216,1,,,,2016-05-23 07:40:41
3071,, Heptaenic antibiotic,,,,106835,20216,1,,,,2016-05-23 07:40:41
3072,,Heptaenic antibiotic,,,,106836,20216,1,,,,2016-05-23 07:40:41
3073,,Urauchimycin,,,,106837,20216,1,,,,2016-05-23 07:40:41
3074,, Antimycin,,,,106837,20216,1,,,,2016-05-23 07:40:41
3075,, Heptaenic antibiotic,,,,106837,20216,1,,,,2016-05-23 07:40:41
3076,,Urauchimycin,,,,106838,20216,1,,,,2016-05-23 07:40:41
3077,, Antimycin,,,,106838,20216,1,,,,2016-05-23 07:40:41
3078,, Heptaenic antibiotic,,,,106838,20216,1,,,,2016-05-23 07:40:41
3079,,Antimycin,,,,106839,20216,1,,,,2016-05-23 07:40:41
3080,, Heptaenic antibiotic,,,,106839,20216,1,,,,2016-05-23 07:40:41
3081,,Urauchimycin,,,,106840,20216,1,,,,2016-05-23 07:40:41
3082,, Antimycin,,,,106840,20216,1,,,,2016-05-23 07:40:41
3083,, Heptaenic antibiotic,,,,106840,20216,1,,,,2016-05-23 07:40:41
3084,,Urauchimycin,,,,106841,20216,1,,,,2016-05-23 07:40:41
3085,, Antimycin,,,,106841,20216,1,,,,2016-05-23 07:40:41
3086,, Heptaenic antibiotic,,,,106841,20216,1,,,,2016-05-23 07:40:41
3087,,Urauchimycin,,,,106842,20216,1,,,,2016-05-23 07:40:41
3088,, Antimycin,,,,106842,20216,1,,,,2016-05-23 07:40:41
3089,, Heptaenic antibiotic,,,,106842,20216,1,,,,2016-05-23 07:40:41
3090,,Urauchimycin,,,,106843,20216,1,,,,2016-05-23 07:40:41
3091,, Antimycin,,,,106843,20216,1,,,,2016-05-23 07:40:41
3092,, Heptaenic antibiotic,,,,106843,20216,1,,,,2016-05-23 07:40:41
3093,,Antimycin,,,,106844,20216,1,,,,2016-05-23 07:40:41
3094,, Heptaenic antibiotic,,,,106844,20216,1,,,,2016-05-23 07:40:41
3095,,Urauchimycin,,,,106845,20216,1,,,,2016-05-23 07:40:41
3096,, Antimycin,,,,106845,20216,1,,,,2016-05-23 07:40:41
3097,, Heptaenic antibiotic,,,,106845,20216,1,,,,2016-05-23 07:40:41
3098,,Antimycin,,,,106846,20216,1,,,,2016-05-23 07:40:41
3099,, Heptaenic antibiotic,,,,106846,20216,1,,,,2016-05-23 07:40:41
3100,,Antimycin,,,,106847,20216,1,,,,2016-05-23 07:40:41
3101,, Heptaenic antibiotic,,,,106847,20216,1,,,,2016-05-23 07:40:41
3102,,Antimycin,,,,106848,20216,1,,,,2016-05-23 07:40:41
3103,, Heptaenic antibiotic,,,,106848,20216,1,,,,2016-05-23 07:40:41
3104,,Urauchimycin,,,,106849,20216,1,,,,2016-05-23 07:40:41
3105,, Heptaenic antibiotic,,,,106849,20216,1,,,,2016-05-23 07:40:41
3106,,Urauchimycin,,,,106850,20216,1,,,,2016-05-23 07:40:41
3107,, Antimycin,,,,106850,20216,1,,,,2016-05-23 07:40:41
3108,, Heptaenic antibiotic,,,,106850,20216,1,,,,2016-05-23 07:40:41
3109,,Urauchimycin,,,,106851,20216,1,,,,2016-05-23 07:40:41
3110,, Antimycin,,,,106851,20216,1,,,,2016-05-23 07:40:41
3111,, Heptaenic antibiotic,,,,106851,20216,1,,,,2016-05-23 07:40:41
3112,,2-Hydroxy-allohedycariol,,,,106883,20216,1,,,,2016-05-23 07:40:41
3113,,Anthracyclin,,,,106894,20216,1,,,,2016-05-23 07:40:41
3114,, Pentaenic antibiotic,,,,106894,20216,1,,,,2016-05-23 07:40:41
3115,,Heptaenic antibiotic,,,,107213,20216,1,,,,2016-05-23 07:40:41
3116,,Aminoglycoside antibiotic agent,,,,107224,20216,1,,,,2016-05-23 07:40:41
3117,,Streptomycin,,,,107280,20216,1,,,,2016-05-23 07:40:41
3118,,Heptaenic antibiotic,,,,107316,20216,1,,,,2016-05-23 07:40:41
3119,,Urauchimycin,,,,107317,20216,1,,,,2016-05-23 07:40:41
3120,, Antimycin,,,,107317,20216,1,,,,2016-05-23 07:40:41
3121,, Heptaenic antibiotic,,,,107317,20216,1,,,,2016-05-23 07:40:41
3122,,Antimycine,,,,107379,20216,1,,,,2016-05-23 07:40:41
3123,, N-Hydroxy-Abikoviromycin,,,,107379,20216,1,,,,2016-05-23 07:40:41
3124,, +Dihydro-Abikoviromycin,,,,107379,20216,1,,,,2016-05-23 07:40:41
3125,,Cycloheximid,,,,107493,20216,1,,,,2016-05-23 07:40:41
3126,,"Seco-4,23-hydroxyoleane-12-en-22-one-3-carboxylic Acid",,,,107723,20216,1,,,,2016-05-23 07:40:41
3127,,Gabosine B,,,,107731,20216,1,,,,2016-05-23 07:40:41
3128,, Gabosine L,,,,107731,20216,1,,,,2016-05-23 07:40:41
3129,, Gabosine N,,,,107731,20216,1,,,,2016-05-23 07:40:41
3130,, Gabosine O,,,,107731,20216,1,,,,2016-05-23 07:40:41
3131,,ß-lactamase Inhibitor,,,,107955,20216,1,,,,2016-05-23 07:40:41
3132,,Avilamycin A,,,,107956,20216,1,,,,2016-05-23 07:40:41
3133,,Actinomycin C,,,,107957,20216,1,,,,2016-05-23 07:40:41
3134,, Actinomycin D,,,,107957,20216,1,,,,2016-05-23 07:40:41
3135,, Actinomycin X,,,,107957,20216,1,,,,2016-05-23 07:40:41
3136,,Bafilomycin A1,,,,107958,20216,1,,,,2016-05-23 07:40:41
3137,, Bafilomycin B1,,,,107958,20216,1,,,,2016-05-23 07:40:41
3138,,Oligomycin A,,,,107959,20216,1,,,,2016-05-23 07:40:41
3139,, Oligomycin C,,,,107959,20216,1,,,,2016-05-23 07:40:41
3140,,Antimycine,,,,107961,20216,1,,,,2016-05-23 07:40:41
3141,,ß-Rubromycin,,,,107963,20216,1,,,,2016-05-23 07:40:41
3142,, Oamimycin,,,,107963,20216,1,,,,2016-05-23 07:40:41
3143,,Elaiophylin = Azalomycin B,,,,107964,20216,1,,,,2016-05-23 07:40:41
3144,,Pamamycin,,,,107965,20216,1,,,,2016-05-23 07:40:41
3145,,"6,7,8-trihydroxy-3-methylisocoumarin",,,,107966,20216,1,,,,2016-05-23 07:40:41
3146,,Maremycin A,,,,107967,20216,1,,,,2016-05-23 07:40:41
3147,, Maremycin B,,,,107967,20216,1,,,,2016-05-23 07:40:41
3148,, Maremycin C1,,,,107967,20216,1,,,,2016-05-23 07:40:41
3149,, Maremycin C2,,,,107967,20216,1,,,,2016-05-23 07:40:41
3150,, Maremycin D1,,,,107967,20216,1,,,,2016-05-23 07:40:41
3151,, Maremycin D2,,,,107967,20216,1,,,,2016-05-23 07:40:41
3152,, Maremycin E,,,,107967,20216,1,,,,2016-05-23 07:40:41
3153,, Maremycin F,,,,107967,20216,1,,,,2016-05-23 07:40:41
3154,,1-O-Acyl alpha-L-Rhamnopyranosides,,,,107968,20216,1,,,,2016-05-23 07:40:41
3155,, Rhamnosyllactone A,,,,107968,20216,1,,,,2016-05-23 07:40:41
3156,, Rhamnosyllactone B1,,,,107968,20216,1,,,,2016-05-23 07:40:41
3157,, Rhamnosyllactone B2,,,,107968,20216,1,,,,2016-05-23 07:40:41
3158,, Rhamnosylglykoside,,,,107968,20216,1,,,,2016-05-23 07:40:41
3159,,Rakicidin C,,,,107969,20216,1,,,,2016-05-23 07:40:41
3160,, Depsipeptid,,,,107969,20216,1,,,,2016-05-23 07:40:41
3161,,Chartreusin,,,,107970,20216,1,,,,2016-05-23 07:40:41
3162,,Jenamidine A,,,,107971,20216,1,,,,2016-05-23 07:40:41
3163,, Jenamidine B,,,,107971,20216,1,,,,2016-05-23 07:40:41
3164,, Jenamidine C,,,,107971,20216,1,,,,2016-05-23 07:40:41
3165,, Africantriol,,,,107971,20216,1,,,,2016-05-23 07:40:41
3166,, (5R)-Dihydro-5-pentyl-4'-methyl-4'-hydroxy-2(3H)-furanone,,,,107971,20216,1,,,,2016-05-23 07:40:41
3167,,CHU055,,,,108322,20216,1,,,,2016-05-23 07:40:41
3168,,Hexahydro-7a-methoxy-3H-pyrrolizin-3-one,,,,108323,20216,1,,,,2016-05-23 07:40:41
3169,, Parrolam,,,,108323,20216,1,,,,2016-05-23 07:40:41
3170,,Lobophorin A,,,,109002,20216,1,,,,2016-05-23 07:40:41
3171,, Lobophorin C,,,,109002,20216,1,,,,2016-05-23 07:40:41
3172,, Trifostigmanoside I,,,,109002,20216,1,,,,2016-05-23 07:40:41
3173,,Pentaenic antibiotic,,,,109517,20216,1,,,,2016-05-23 07:40:41
3174,,Pentaenic antibiotic,,,,109537,20216,1,,,,2016-05-23 07:40:41
3175,,4-Thiouracil,,,,109800,20216,1,,,,2016-05-23 07:40:41
3176,,4-Thiouracil,,,,109818,20216,1,,,,2016-05-23 07:40:41
3177,,Antiprotozoal agent,,,,109847,20216,1,,,,2016-05-23 07:40:41
3178,,Antiprotozoal agent,,,,109850,20216,1,,,,2016-05-23 07:40:41
3179,,Enterocin,,,,110218,20216,1,,,,2016-05-23 07:40:41
3180,, Vulgamycin,,,,110218,20216,1,,,,2016-05-23 07:40:41
3181,, Chartreusin,,,,110218,20216,1,,,,2016-05-23 07:40:41
3182,,"1-(5'-Methyl-3'-]furanyl)-1,2,3-propantriol (Furan)",,,,110220,20216,1,,,,2016-05-23 07:40:41
3183,,Antibiotic agent,,,,110351,20216,1,,,,2016-05-23 07:40:41
3184,,wide-spectrum antibiotic agent,,,,110594,20216,1,,,,2016-05-23 07:40:41
3185,,Xanthomycin H,,,,110599,20216,1,,,,2016-05-23 07:40:41
3186,,Orientmycin,,,,110600,20216,1,,,,2016-05-23 07:40:41
3187,,Vinacetin,,,,110601,20216,1,,,,2016-05-23 07:40:41
3188,,Zaomycin,,,,110602,20216,1,,,,2016-05-23 07:40:41
3189,,Actiphenol,,,,110607,20216,1,,,,2016-05-23 07:40:41
3190,,Actinomycin C,,,,110622,20216,1,,,,2016-05-23 07:40:41
3191,,Neomycin,,,,110624,20216,1,,,,2016-05-23 07:40:41
3192,,Aminoglycosid A,,,,110625,20216,1,,,,2016-05-23 07:40:41
3193,,Vertimycin,,,,110632,20216,1,,,,2016-05-23 07:40:41
3194,,Actinomycin C complex,,,,110654,20216,1,,,,2016-05-23 07:40:41
3195,,Spiramycin,,,,110662,20216,1,,,,2016-05-23 07:40:41
3196,,Tetraenic antibiotic,,,,110709,20216,1,,,,2016-05-23 07:40:41
3197,, Pentaenic antibiotic,,,,110709,20216,1,,,,2016-05-23 07:40:41
3198,,Tetraen,,,,110746,20216,1,,,,2016-05-23 07:40:41
3199,,Grisein,,,,110750,20216,1,,,,2016-05-23 07:40:41
3200,,Heptaenic antibiotic,,,,110771,20216,1,,,,2016-05-23 07:40:41
3201,,Xanthomycin,,,,110820,20216,1,,,,2016-05-23 07:40:41
3202,,Antimycin,,,,111169,20216,1,,,,2016-05-23 07:40:41
3203,, Heptaenic antibiotic,,,,111169,20216,1,,,,2016-05-23 07:40:41
3204,,Antimycin,,,,111178,20216,1,,,,2016-05-23 07:40:41
3205,, Heptaenic antibiotic,,,,111178,20216,1,,,,2016-05-23 07:40:41
3206,,Antimycin,,,,111184,20216,1,,,,2016-05-23 07:40:41
3207,, Heptaenic antibiotic,,,,111184,20216,1,,,,2016-05-23 07:40:41
3208,,Antimycin,,,,111185,20216,1,,,,2016-05-23 07:40:41
3209,, Heptaenic antibiotic,,,,111185,20216,1,,,,2016-05-23 07:40:41
3210,,Antimycin,,,,111394,20216,1,,,,2016-05-23 07:40:41
3211,, Heptaenic antibiotic,,,,111394,20216,1,,,,2016-05-23 07:40:41
3212,,Antimycin,,,,111409,20216,1,,,,2016-05-23 07:40:41
3213,,Antimycin,,,,111437,20216,1,,,,2016-05-23 07:40:41
3214,,Antimycin,,,,111438,20216,1,,,,2016-05-23 07:40:41
3215,, Heptaenic antibiotic,,,,111438,20216,1,,,,2016-05-23 07:40:41
3216,,Antimycin,,,,111439,20216,1,,,,2016-05-23 07:40:41
3217,, Heptaenic antibiotic,,,,111439,20216,1,,,,2016-05-23 07:40:41
3218,,Antimycin,,,,111441,20216,1,,,,2016-05-23 07:40:41
3219,, Heptaenic antibiotic,,,,111441,20216,1,,,,2016-05-23 07:40:41
3220,,Antibiotic agent,,,,111456,20216,1,,,,2016-05-23 07:40:41
3221,,Antimycin,,,,111490,20216,1,,,,2016-05-23 07:40:41
3222,, Heptaenic antibiotic,,,,111490,20216,1,,,,2016-05-23 07:40:41
3223,,Heptaenic antibiotic,,,,111571,20216,1,,,,2016-05-23 07:40:41
3224,,Actinomycin C complex,,,,111582,20216,1,,,,2016-05-23 07:40:41
3225,,Grisein,,,,111623,20216,1,,,,2016-05-23 07:40:41
3226,,wide-spectrum antibiotic agent,,,,111626,20216,1,,,,2016-05-23 07:40:41
3227,,Actinomycin X complex,,,,111666,20216,1,,,,2016-05-23 07:40:41
3228,,Antimycin,,,,111707,20216,1,,,,2016-05-23 07:40:41
3229,, Heptaenic antibiotic,,,,111707,20216,1,,,,2016-05-23 07:40:41
3230,,Heptaenic antibiotic,,,,111720,20216,1,,,,2016-05-23 07:40:41
3231,,Erythromycin-ähnlich,,,,111724,20216,1,,,,2016-05-23 07:40:41
3232,,Urauchimycin,,,,111826,20216,1,,,,2016-05-23 07:40:41
3233,, Antimycin,,,,111826,20216,1,,,,2016-05-23 07:40:41
3234,, Heptaenic antibiotic,,,,111826,20216,1,,,,2016-05-23 07:40:41
3235,,Cinerubin B (Anthracyclin),,,,111838,20216,1,,,,2016-05-23 07:40:41
3236,,Streptenol,,,,111848,20216,1,,,,2016-05-23 07:40:41
3237,,Macrolid antibiotic agent,,,,111957,20216,1,,,,2016-05-23 07:40:41
3238,,Actinomycin X complex,,,,112003,20216,1,,,,2016-05-23 07:40:41
3239,,Antimycin,,,,112023,20216,1,,,,2016-05-23 07:40:41
3240,, Heptaenic antibiotic,,,,112023,20216,1,,,,2016-05-23 07:40:41
3241,,Aminoglycosid A,,,,112032,20216,1,,,,2016-05-23 07:40:41
3242,,Actinomycin C1,,,,112047,20216,1,,,,2016-05-23 07:40:41
3243,,Actinomycin C1,,,,112048,20216,1,,,,2016-05-23 07:40:41
3244,,Cycloheximide,,,,112168,20216,1,,,,2016-05-23 07:40:41
3245,,Actinomycin X complex,,,,112197,20216,1,,,,2016-05-23 07:40:41
3246,,Tetraenic antibiotic,,,,112211,20216,1,,,,2016-05-23 07:40:41
3247,, Pentaenic antibiotic,,,,112211,20216,1,,,,2016-05-23 07:40:41
3248,,Actinomycin X complex,,,,112226,20216,1,,,,2016-05-23 07:40:41
3249,,Heptaenic antibiotic,,,,112227,20216,1,,,,2016-05-23 07:40:41
3250,,Heptaenic antibiotic,,,,112231,20216,1,,,,2016-05-23 07:40:41
3251,,Actinomycin X complex,,,,112236,20216,1,,,,2016-05-23 07:40:41
3252,,Hexaenic antibiotic,,,,112238,20216,1,,,,2016-05-23 07:40:41
3253,, Heptaenic antibiotic,,,,112238,20216,1,,,,2016-05-23 07:40:41
3254,,Heptaenic antibiotic,,,,112244,20216,1,,,,2016-05-23 07:40:41
3255,,Pigmentpildner,,,,112766,20216,1,,,,2016-05-23 07:40:41
3256,,Resistomycin (Heliomycin),,,,112770,20216,1,,,,2016-05-23 07:40:41
3257,,Streptothricin,,,,112797,20216,1,,,,2016-05-23 07:40:41
3258,,Kirromycin,,,,112807,20216,1,,,,2016-05-23 07:40:41
3259,,Streptothricin,,,,112812,20216,1,,,,2016-05-23 07:40:41
3260,,Antiviral agent,,,,112822,20216,1,,,,2016-05-23 07:40:41
3261,,Actinomycin C1,,,,112861,20216,1,,,,2016-05-23 07:40:41
3262,,Antiviral agent,,,,112864,20216,1,,,,2016-05-23 07:40:41
3263,,Antimycin,,,,112992,20216,1,,,,2016-05-23 07:40:41
3264,, Heptaenic antibiotic,,,,112992,20216,1,,,,2016-05-23 07:40:41
3265,,Moenomycin/Prasinomycin group like agents,,,,113373,20216,1,,,,2016-05-23 07:40:41
3266,,Moenomycin/Prasinomycin group,,,,113407,20216,1,,,,2016-05-23 07:40:41
3267,,Antibiotic agent,,,,113462,20216,1,,,,2016-05-23 07:40:41
3268,,e-Rhodomycinon,,,,113860,20216,1,,,,2016-05-23 07:40:41
3269,,Actinomycin X complex,,,,113908,20216,1,,,,2016-05-23 07:40:41
3270,,Actinomycin X complex,,,,113912,20216,1,,,,2016-05-23 07:40:41
3271,,Moenomycin/Prasinomycin group like agents,,,,113922,20216,1,,,,2016-05-23 07:40:41
3272,,Esmycin,,,,113937,20216,1,,,,2016-05-23 07:40:41
3273,,Chitinase,,,,113948,20216,1,,,,2016-05-23 07:40:41
3274,,Sesquiterpen,,,,113957,20216,1,,,,2016-05-23 07:40:41
3275,,Actinomycin X complex,,,,113959,20216,1,,,,2016-05-23 07:40:41
3276,,Actinomycin X complex,,,,113966,20216,1,,,,2016-05-23 07:40:41
3277,,Nonactinsäure,,,,113967,20216,1,,,,2016-05-23 07:40:41
3278,, Cycloheximid,,,,113967,20216,1,,,,2016-05-23 07:40:41
3279,,Geldanamycin,,,,114067,20216,1,,,,2016-05-23 07:40:41
3280,, Desmethylgeldanamycin,,,,114067,20216,1,,,,2016-05-23 07:40:41
3281,,Niphimycin,,,,114070,20216,1,,,,2016-05-23 07:40:41
3282,,Antimycin,,,,114318,20216,1,,,,2016-05-23 07:40:41
3283,, Heptaenic antibiotic,,,,114318,20216,1,,,,2016-05-23 07:40:41
3284,,Phenylnaphthylamin 11007/1,,,,114334,20216,1,,,,2016-05-23 07:40:41
3285,,Polyen,,,,114370,20216,1,,,,2016-05-23 07:40:41
3286,,Tetraen,,,,114371,20216,1,,,,2016-05-23 07:40:41
3287,,Antimycin,,,,114373,20216,1,,,,2016-05-23 07:40:41
3288,, Pentaenic antibiotic,,,,114373,20216,1,,,,2016-05-23 07:40:41
3289,,Antiprotozoal agent,,,,114472,20216,1,,,,2016-05-23 07:40:41
3290,,Borrelidin,,,,114948,20216,1,,,,2016-05-23 07:40:41
3291,,Tetraen,,,,114959,20216,1,,,,2016-05-23 07:40:41
3292,, Antimycin,,,,114959,20216,1,,,,2016-05-23 07:40:41
3293,,Antimycin,,,,114972,20216,1,,,,2016-05-23 07:40:41
3294,, Tetraen,,,,114972,20216,1,,,,2016-05-23 07:40:41
3295,,antiviral agent,,,,115525,20216,1,,,,2016-05-23 07:40:41
3296,, anti protozoal agent,,,,115525,20216,1,,,,2016-05-23 07:40:41
3297,,Actinomycin X complex,,,,115545,20216,1,,,,2016-05-23 07:40:41
3298,,Actinomycin X complex,,,,115546,20216,1,,,,2016-05-23 07:40:41
3299,,Actinomycin C complex,,,,116015,20216,1,,,,2016-05-23 07:40:41
3300,,Macrolid antibiotic agent,,,,116087,20216,1,,,,2016-05-23 07:40:41
3301,,Actinomycin X complex,,,,116095,20216,1,,,,2016-05-23 07:40:41
3302,,Heptaenic antibiotic,,,,116105,20216,1,,,,2016-05-23 07:40:41
3303,,Magnamycin,,,,116123,20216,1,,,,2016-05-23 07:40:41
3304,,Tetraen,,,,116132,20216,1,,,,2016-05-23 07:40:41
3305,,Tetraen,,,,116134,20216,1,,,,2016-05-23 07:40:41
3306,,Reductiomycin,,,,116431,20216,1,,,,2016-05-23 07:40:41
3307,,Urauchimycin,,,,116476,20216,1,,,,2016-05-23 07:40:41
3308,, Antimycin,,,,116476,20216,1,,,,2016-05-23 07:40:41
3309,,Hexaenic antibiotic,,,,116497,20216,1,,,,2016-05-23 07:40:41
3310,,Hexaenic  antibiotic,,,,116499,20216,1,,,,2016-05-23 07:40:41
3311,,Tetraenic antibiotic,,,,116513,20216,1,,,,2016-05-23 07:40:41
3312,, Pentaenic antibiotic,,,,116513,20216,1,,,,2016-05-23 07:40:41
3313,,Nourseothricin,,,,116634,20216,1,,,,2016-05-23 07:40:41
3314,, Streptothricin,,,,116634,20216,1,,,,2016-05-23 07:40:41
3315,,Antiphagales Prinzip,,,,117158,20216,1,,,,2016-05-23 07:40:41
3316,,Resistomycin,,,,117166,20216,1,,,,2016-05-23 07:40:41
3317,,Antiviral agent,,,,117476,20216,1,,,,2016-05-23 07:40:41
3318,,Anthracycline (4 components),,,,117530,20216,1,,,,2016-05-23 07:40:41
3319,,Antibiotic agent,,,,117531,20216,1,,,,2016-05-23 07:40:41
3320,,Aminoglycosid A,,,,117787,20216,1,,,,2016-05-23 07:40:41
3321,,Macrolid antibiotic agent,,,,118017,20216,1,,,,2016-05-23 07:40:41
3322,,Macrolid antibiotic agent,,,,118019,20216,1,,,,2016-05-23 07:40:41
3323,,Antibiotic agent,,,,118021,20216,1,,,,2016-05-23 07:40:41
3324,,Actinomycin C1,,,,118024,20216,1,,,,2016-05-23 07:40:41
3325,,Heptaenic antibiotic,,,,118040,20216,1,,,,2016-05-23 07:40:41
3326,,Pentaenic antibiotic,,,,118042,20216,1,,,,2016-05-23 07:40:41
3327,,Heptaenic antibiotic,,,,118043,20216,1,,,,2016-05-23 07:40:41
3328,,Antiviral agent,,,,118062,20216,1,,,,2016-05-23 07:40:41
3329,, Antiprotozoal agent,,,,118062,20216,1,,,,2016-05-23 07:40:41
3330,,Antiprotozoal agent,,,,118064,20216,1,,,,2016-05-23 07:40:41
3331,,Antiprotozoal agent,,,,118067,20216,1,,,,2016-05-23 07:40:41
3332,,Heptaenic antibiotic,,,,118467,20216,1,,,,2016-05-23 07:40:41
3333,,Antiviral agent,,,,118473,20216,1,,,,2016-05-23 07:40:41
3334,,Antiviral agent,,,,118525,20216,1,,,,2016-05-23 07:40:41
3335,,Tetraen,,,,118551,20216,1,,,,2016-05-23 07:40:41
3336,,Heptaenic antibiotic,,,,118568,20216,1,,,,2016-05-23 07:40:41
3337,,Heptaenic antibiotic,,,,118594,20216,1,,,,2016-05-23 07:40:41
3338,,Heptaenic antibiotic,,,,118612,20216,1,,,,2016-05-23 07:40:41
3339,,Tetraenic antibiotic,,,,118625,20216,1,,,,2016-05-23 07:40:41
3340,, Pentaenic antibiotic,,,,118625,20216,1,,,,2016-05-23 07:40:41
3341,,Heptaenic antibiotic,,,,118633,20216,1,,,,2016-05-23 07:40:41
